Image_Name;Preprocessing;Filter;MSE;SSIM;PSNR;FOM;AUC-ROC;Save_Path
image_part_034.jpg;Sharpen Filter;Canny;23559,0093;0;4,4092;0,1574;0,5217;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Sharpen Filter_Canny.jpg
image_part_034.jpg;Sharpen Filter;Directional;18225,8106;0;5,5239;0,1409;0,5036;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Sharpen Filter_Directional.jpg
image_part_034.jpg;Sharpen Filter;Pruitt;9184,3683;0;8,5003;0,1466;0,4913;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Sharpen Filter_Pruitt.jpg
image_part_034.jpg;Sharpen Filter;Harris;19112,8188;0;5,3176;0,1271;0,4359;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Sharpen Filter_Harris.jpg
image_part_034.jpg;Sharpen Filter;FAST;24215,653;0;4,2898;0,1324;0,4886;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Sharpen Filter_FAST.jpg
image_part_034.jpg;CLAHE;Canny;20962,1431;0,0512;4,9164;0,1226;0,4353;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_CLAHE_Canny.jpg
image_part_034.jpg;CLAHE;Directional;17252,3761;0,0716;5,7623;0,1087;0,4567;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_CLAHE_Directional.jpg
image_part_034.jpg;CLAHE;Pruitt;6771,6509;0,2516;9,8239;0,1145;0,3009;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_CLAHE_Pruitt.jpg
image_part_034.jpg;CLAHE;Harris;16471,0794;0,243;5,9636;0,0743;0,3185;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_CLAHE_Harris.jpg
image_part_034.jpg;CLAHE;FAST;22989,1304;0,0481;4,5156;0,1022;0,4053;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_CLAHE_FAST.jpg
image_part_034.jpg;Dark channel;Canny;23586,328;0;4,4042;0,1497;0,5027;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Dark channel_Canny.jpg
image_part_034.jpg;Dark channel;Directional;20391,1231;0;5,0364;0,1409;0,5336;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Dark channel_Directional.jpg
image_part_034.jpg;Dark channel;Pruitt;13718,3551;0;6,7578;0,1557;0,5264;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Dark channel_Pruitt.jpg
image_part_034.jpg;Dark channel;Harris;24373,7772;0;4,2616;0,083;0,3957;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Dark channel_Harris.jpg
image_part_034.jpg;Dark channel;FAST;25279,4376;0;4,1031;0,1005;0,4482;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Dark channel_FAST.jpg
image_part_035.jpg;None;Canny;30669,3385;0;3,2638;0,2898;0,4786;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_None_Canny.jpg
image_part_035.jpg;None;Directional;26262,3366;0,0023;3,9375;0,3293;0,4695;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_None_Directional.jpg
image_part_035.jpg;None;Pruitt;20042,9908;0,0045;5,1112;0,329;0,4084;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_None_Pruitt.jpg
image_part_035.jpg;None;Harris;31584,9484;0;3,136;0,3077;0,472;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_None_Harris.jpg
image_part_035.jpg;None;FAST;31238,0767;0;3,184;0,1783;0,4541;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_None_FAST.jpg
image_part_035.jpg;White Balance;Canny;30666,9024;0;3,2641;0,2892;0,479;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_White Balance_Canny.jpg
image_part_035.jpg;White Balance;Directional;26263,2257;0,0022;3,9373;0,3294;0,4695;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_White Balance_Directional.jpg
image_part_035.jpg;White Balance;Pruitt;20044,1635;0,0045;5,1109;0,3295;0,4081;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_White Balance_Pruitt.jpg
image_part_035.jpg;White Balance;Harris;31577,6222;0;3,137;0,3071;0,4718;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_White Balance_Harris.jpg
image_part_035.jpg;White Balance;FAST;31241,3687;0;3,1835;0,1785;0,4544;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_White Balance_FAST.jpg
image_part_035.jpg;Histogram Equalization;Canny;28340,0927;0,0392;3,6068;0,2071;0,4246;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Histogram Equalization_Canny.jpg
image_part_035.jpg;Histogram Equalization;Directional;22828,7592;0,0845;4,546;0,1573;0,4372;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Histogram Equalization_Directional.jpg
image_part_035.jpg;Histogram Equalization;Pruitt;12170,3648;0,3134;7,2778;0,1687;0,2817;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Histogram Equalization_Pruitt.jpg
image_part_035.jpg;Histogram Equalization;Harris;24251,3218;0,1428;4,2834;0,1286;0,3188;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Histogram Equalization_Harris.jpg
image_part_035.jpg;Histogram Equalization;FAST;29020,9552;0,0279;3,5037;0,128;0,3578;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Histogram Equalization_FAST.jpg
image_part_035.jpg;Sharpen Filter;Canny;29682,1331;0,0064;3,4059;0,2371;0,4594;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Sharpen Filter_Canny.jpg
image_part_035.jpg;Sharpen Filter;Directional;22473,0762;0,022;4,6142;0,1657;0,4776;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Sharpen Filter_Directional.jpg
image_part_035.jpg;Sharpen Filter;Pruitt;11309,9466;0,0899;7,5962;0,1697;0,404;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Sharpen Filter_Pruitt.jpg
image_part_035.jpg;Sharpen Filter;Harris;23070,3285;0,0904;4,5003;0,1729;0,3599;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Sharpen Filter_Harris.jpg
image_part_035.jpg;Sharpen Filter;FAST;29318,9042;0;3,4593;0,1397;0,4724;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Sharpen Filter_FAST.jpg
image_part_035.jpg;CLAHE;Canny;24494,1668;0,1163;4,2402;0,1284;0,3678;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_CLAHE_Canny.jpg
image_part_035.jpg;CLAHE;Directional;21139,8494;0,0947;4,8798;0,1118;0,4599;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_CLAHE_Directional.jpg
image_part_035.jpg;CLAHE;Pruitt;8298,5534;0,3635;8,9408;0,1115;0,3338;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_CLAHE_Pruitt.jpg
image_part_035.jpg;CLAHE;Harris;17038,5696;0,3655;5,8165;0,0861;0,2532;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_CLAHE_Harris.jpg
image_part_035.jpg;CLAHE;FAST;28419,2063;0,0296;3,5947;0,115;0,4684;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_CLAHE_FAST.jpg
image_part_035.jpg;Dark channel;Canny;29269,3286;0,0118;3,4667;0,2205;0,4549;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Dark channel_Canny.jpg
image_part_035.jpg;Dark channel;Directional;26512,0491;0;3,8964;0,2202;0,5597;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Dark channel_Directional.jpg
image_part_035.jpg;Dark channel;Pruitt;20388,3809;0;5,037;0,2237;0,5397;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Dark channel_Pruitt.jpg
image_part_035.jpg;Dark channel;Harris;28715,2702;0,0241;3,5497;0,1514;0,4399;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Dark channel_Harris.jpg
image_part_035.jpg;Dark channel;FAST;30349,8596;0,0019;3,3092;0,1392;0,4195;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_035_Dark channel_FAST.jpg
image_part_036.jpg;None;Canny;23793,4001;0,0143;4,3662;0,389;0,4246;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_None_Canny.jpg
image_part_036.jpg;None;Directional;19899,8643;0,0387;5,1423;0,4083;0,4486;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_None_Directional.jpg
image_part_036.jpg;None;Pruitt;14619,0267;0,1331;6,4816;0,416;0,3096;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_None_Pruitt.jpg
image_part_036.jpg;None;Harris;24504,8298;0,0031;4,2383;0,3069;0,4519;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_None_Harris.jpg
image_part_036.jpg;None;FAST;24211,6213;0,0042;4,2906;0,1766;0,4081;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_None_FAST.jpg
image_part_036.jpg;White Balance;Canny;23800,1057;0,0142;4,365;0,3897;0,4249;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_White Balance_Canny.jpg
image_part_036.jpg;White Balance;Directional;19902,2767;0,0382;5,1418;0,4082;0,4498;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_White Balance_Directional.jpg
image_part_036.jpg;White Balance;Pruitt;14619,8932;0,131;6,4814;0,4149;0,3139;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_White Balance_Pruitt.jpg
image_part_036.jpg;White Balance;Harris;24516,8716;0,003;4,2362;0,3082;0,4516;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_White Balance_Harris.jpg
image_part_036.jpg;White Balance;FAST;24228,8967;0,0039;4,2875;0,1787;0,4105;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_White Balance_FAST.jpg
image_part_036.jpg;Histogram Equalization;Canny;22372,1711;0,0499;4,6337;0,3423;0,3788;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Histogram Equalization_Canny.jpg
image_part_036.jpg;Histogram Equalization;Directional;18908,751;0,0407;5,3642;0,2653;0,4778;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Histogram Equalization_Directional.jpg
image_part_036.jpg;Histogram Equalization;Pruitt;12123,3676;0,1369;7,2946;0,2781;0,4281;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Histogram Equalization_Pruitt.jpg
image_part_036.jpg;Histogram Equalization;Harris;22478,1075;0,0499;4,6132;0,2646;0,4275;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Histogram Equalization_Harris.jpg
image_part_036.jpg;Histogram Equalization;FAST;23605,0853;0,0114;4,4007;0,2016;0,4607;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Histogram Equalization_FAST.jpg
image_part_036.jpg;Sharpen Filter;Canny;22761,7669;0,0408;4,5587;0,332;0,3844;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Sharpen Filter_Canny.jpg
image_part_036.jpg;Sharpen Filter;Directional;17894,1144;0,071;5,6037;0,2367;0,4687;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Sharpen Filter_Directional.jpg
image_part_036.jpg;Sharpen Filter;Pruitt;9560,2155;0,2474;8,3261;0,2413;0,3489;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Sharpen Filter_Pruitt.jpg
image_part_036.jpg;Sharpen Filter;Harris;18282,4928;0,2114;5,5104;0,2686;0,305;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Sharpen Filter_Harris.jpg
image_part_036.jpg;Sharpen Filter;FAST;23420,4767;0,0124;4,4348;0,2067;0,4657;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Sharpen Filter_FAST.jpg
image_part_036.jpg;CLAHE;Canny;19695,0036;0,1548;5,1872;0,2289;0,3457;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_CLAHE_Canny.jpg
image_part_036.jpg;CLAHE;Directional;17431,4162;0,1107;5,7175;0,1938;0,4688;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_CLAHE_Directional.jpg
image_part_036.jpg;CLAHE;Pruitt;8683,8156;0,3747;8,7437;0,1941;0,3391;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_CLAHE_Pruitt.jpg
image_part_036.jpg;CLAHE;Harris;13894,3614;0,4018;6,7024;0,2275;0,2554;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_CLAHE_Harris.jpg
image_part_036.jpg;CLAHE;FAST;22900,2312;0,03;4,5324;0,1785;0,473;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_CLAHE_FAST.jpg
image_part_036.jpg;Dark channel;Canny;24432,0514;0,0039;4,2512;0,3717;0,4512;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Dark channel_Canny.jpg
image_part_036.jpg;Dark channel;Directional;23638,998;0;4,3945;0,4291;0,6738;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Dark channel_Directional.jpg
image_part_036.jpg;Dark channel;Pruitt;22308,4545;0;4,6461;0,411;0,7146;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Dark channel_Pruitt.jpg
image_part_036.jpg;Dark channel;Harris;24751,4844;0,0005;4,1948;0,1942;0,4596;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Dark channel_Harris.jpg
image_part_036.jpg;Dark channel;FAST;24823,5032;0;4,1822;0,1242;0,4703;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_036_Dark channel_FAST.jpg
